,pdb_name,has_sugar_names,has_L,has_D,type
3274,1W8F,True,True,False,ALPHA-L-FUCOSE
3275,1W8F,True,False,True,BETA-D-GLUCOSE
3276,1W8F,True,False,True,BETA-D-GALACTOSE
3277,1W8F,True,False,True,N-ACETYL-D-GLUCOSAMINE
3278,1W8H,True,True,False,ALPHA-L-FUCOSE
3279,1W8H,True,False,True,N-ACETYL-D-GLUCOSAMINE
3280,1W8H,True,False,True,BETA-D-GALACTOSE
3281,1W8H,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3282,1W8N,True,False,True,BETA-D-GALACTOSE
3283,1W8T,True,False,True,ALPHA-D-GLUCOSE
3284,1W8T,True,False,True,BETA-D-GLUCOSE
3285,1W8U,True,False,True,BETA-D-MANNOSE
3286,1W9B,True,False,True,N-ACETYL-D-GLUCOSAMINE
3287,1W9B,True,True,False,ALPHA-L-FUCOSE
3288,1W9B,True,False,True,BETA-D-MANNOSE
3289,1W9B,True,False,True,ALPHA-D-MANNOSE
3290,1W9B,True,False,False,CARBA-GLUCOTROPAEOLIN
3291,1W9D,True,False,True,N-ACETYL-D-GLUCOSAMINE
3292,1W9D,True,True,False,ALPHA-L-FUCOSE
3293,1W9D,True,False,True,BETA-D-MANNOSE
3294,1W9D,True,False,True,ALPHA-D-MANNOSE
3295,1W9W,True,False,True,BETA-D-GLUCOSE
3296,1W9W,True,False,True,ALPHA-D-GLUCOSE
3297,1W9X,True,False,True,BETA-D-GLUCOSE
3298,1W9X,True,False,True,ALPHA-D-GLUCOSE
3299,1WAR,True,False,True,N-ACETYL-D-GLUCOSAMINE
3300,1WBF,True,False,True,N-ACETYL-D-GLUCOSAMINE
3301,1WBL,True,False,True,N-ACETYL-D-GLUCOSAMINE
3302,1WBL,True,True,False,ALPHA-L-FUCOSE
3303,1WBL,True,False,True,ALPHA-METHYL-D-GALACTOSIDE
3304,1WCY,True,False,True,N-ACETYL-D-GLUCOSAMINE
3305,1WCY,True,True,False,ALPHA-L-FUCOSE
3306,1WD3,True,False,True,N-ACETYL-D-GLUCOSAMINE
3307,1WD4,True,False,True,N-ACETYL-D-GLUCOSAMINE
3308,1WDR,True,False,True,ALPHA-D-GLUCOSE
3309,1WDS,True,False,True,ALPHA-D-GLUCOSE
3310,1WDS,True,False,True,BETA-D-GLUCOSE
3311,1WGC,True,False,False,O-SIALIC ACID
3312,1WGC,True,False,True,BETA-D-GALACTOSE
3313,1WGC,True,False,True,BETA-D-GLUCOSE
3314,1WHS,True,False,True,N-ACETYL-D-GLUCOSAMINE
3315,1WHS,True,True,False,ALPHA-L-FUCOSE
3316,1WHT,True,False,True,N-ACETYL-D-GLUCOSAMINE
3317,1WHT,True,True,False,ALPHA-L-FUCOSE
3318,1WHT,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3319,1WLD,True,False,True,BETA-D-GALACTOSE
3320,1WLD,True,False,True,BETA-D-GLUCOSE
3321,1WLW,True,False,True,BETA-D-GALACTOSE
3322,1WLW,True,False,True,ALPHA-D-GLUCOSE
3323,1WMR,True,False,True,N-ACETYL-D-GLUCOSAMINE
3324,1WMR,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3325,1WMZ,True,False,True,N-ACETYL-D-GALACTOSAMINE
3326,1WMZ,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
3327,1WNO,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3328,1WNO,True,False,True,N-ACETYL-D-GLUCOSAMINE
3329,1WO2,True,False,True,ALPHA-D-GLUCOSE
3330,1WO2,True,False,True,BETA-D-GLUCOSE
3331,1WPC,True,False,False,"4,6-DIDEOXYGLUCOSE"
3332,1WPC,True,False,True,ALPHA-D-GLUCOSE
3333,1WPC,True,False,True,BETA-D-GALACTOSE
3334,1WPX,True,False,True,N-ACETYL-D-GLUCOSAMINE
3335,1WPX,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3336,1WQV,True,False,True,BETA-D-GLUCOSE
3337,1WQV,True,True,False,ALPHA-L-FUCOSE
3338,1WSS,True,False,True,BETA-D-GLUCOSE
3339,1WSS,True,True,False,ALPHA-L-FUCOSE
3340,1WT1,True,True,False,ALPHA-L-FUCOSE
3341,1WT2,True,False,True,HEXYL 3-DEOXY-BETA-D-GALACTOPYRANOSE
3342,1WT2,True,True,False,ALPHA-L-FUCOSE
3343,1WT3,True,True,False,ALPHA-L-FUCOSE
3344,1WTG,True,False,True,BETA-D-GLUCOSE
3345,1WTG,True,True,False,ALPHA-L-FUCOSE
3346,1WUN,True,False,True,BETA-D-GLUCOSE
3347,1WUN,True,True,False,ALPHA-L-FUCOSE
3348,1WUU,True,False,False,ALPHA D-GALACTOSE
3349,1WV7,True,False,True,BETA-D-GLUCOSE
3350,1WV7,True,True,False,ALPHA-L-FUCOSE
3351,1WW2,True,False,True,1-N-ACETYL-BETA-D-GLUCOSAMINE
3352,1WW3,True,False,True,N-TRIFLURO-ACETYL-BETA-D-GLUCOPYRANOSYLAMINE
3353,1WW4,True,False,True,BETA-D-GALACTOSE
3354,1WW4,True,False,True,BETA-D-GLUCOSE
3355,1WW4,True,False,False,O-SIALIC ACID
3356,1WW4,True,False,False,ALPHA D-GALACTOSE
3357,1WW4,True,False,True,ALPHA-D-GLUCOSE
3358,1WW5,True,False,False,O3-SULFONYLGALACTOSE
3359,1WW5,True,False,True,BETA-D-GLUCOSE
3360,1WW6,True,False,True,BETA-D-GALACTOSE
3361,1WW6,True,False,True,BETA-D-GLUCOSE
3362,1WWL,True,False,True,N-ACETYL-D-GLUCOSAMINE
3363,1X0C,True,False,True,N-ACETYL-D-GLUCOSAMINE
3364,1X0K,True,False,True,ALPHA-D-GLUCOSE
3365,1X0K,True,False,True,ALPHA-D-MANNOSE
3366,1X0K,True,False,True,BETA-D-GALACTOSE
3367,1X0S,True,False,True,ALPHA-D-GLUCOSE
3368,1X0S,True,False,True,ALPHA-D-MANNOSE
3369,1X0S,True,False,True,BETA-D-GALACTOSE
3370,1X1V,True,False,False,O1-METHYL-MANNOSE
3371,1X38,True,False,True,N-ACETYL-D-GLUCOSAMINE
3372,1X38,True,False,True,BETA-D-MANNOSE
3373,1X38,True,True,False,ALPHA-L-FUCOSE
3374,1X38,True,False,True,ALPHA-D-MANNOSE
3375,1X39,True,False,True,N-ACETYL-D-GLUCOSAMINE
3376,1X39,True,False,True,BETA-D-MANNOSE
3377,1X39,True,True,False,ALPHA-L-FUCOSE
3378,1X39,True,False,True,ALPHA-D-MANNOSE
3379,1X6U,True,False,True,3-DEOXY-D-MANNO-2-OCTULOSONATE-8-PHOSPHATE
3380,1X70,True,False,True,N-ACETYL-D-GLUCOSAMINE
3381,1X70,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3382,1X9D,True,False,True,METHYL-2-S-(ALPHA-D-MANNOPYRANOSYL)-2-THIO-ALPHA-D-MANNOPYRANOSIDE
3383,1XC6,True,False,True,N-ACETYL-D-GLUCOSAMINE
3384,1XC6,True,False,True,BETA-D-MANNOSE
3385,1XC6,True,False,True,ALPHA-D-MANNOSE
3386,1XC6,True,False,True,BETA-D-GALACTOSE
3387,1XCD,True,False,True,N-ACETYL-D-GLUCOSAMINE
3388,1XCW,True,False,True,N-ACETYL-D-GLUCOSAMINE
3389,1XCX,True,False,True,N-ACETYL-D-GLUCOSAMINE
3390,1XD0,True,False,True,N-ACETYL-D-GLUCOSAMINE
3391,1XD1,True,False,True,N-ACETYL-D-GLUCOSAMINE
3392,1XEC,True,False,True,N-ACETYL-D-GLUCOSAMINE
3393,1XEL,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
3394,1XEZ,True,False,False,B-OCTYLGLUCOSIDE
3395,1XFD,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3396,1XFD,True,False,True,N-ACETYL-D-GLUCOSAMINE
3397,1XFD,True,False,True,BETA-D-MANNOSE
3398,1XFD,True,False,True,ALPHA-D-MANNOSE
3399,1XGZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
3400,1XH0,True,False,True,N-ACETYL-D-GLUCOSAMINE
3401,1XH1,True,False,True,N-ACETYL-D-GLUCOSAMINE
3402,1XH2,True,False,True,N-ACETYL-D-GLUCOSAMINE
3403,1XHB,True,False,True,N-ACETYL-D-GLUCOSAMINE
3404,1XHB,True,False,True,BETA-D-MANNOSE
3405,1XHG,True,False,True,N-ACETYL-D-GLUCOSAMINE
3406,1XIF,True,False,True,ALPHA-D-GLUCOSE
3407,1XKU,True,False,True,N-ACETYL-D-GLUCOSAMINE
3408,1XKX,True,False,True,2-(BETA-D-GLUCOPYRANOSYL)-5-METHYL-1-BENZIMIDAZOLE
3409,1XL0,True,False,True,"2-(BETA-D-GLUCOPYRANOSYL)-5-METHYL-1,3,4-OXADIAZOLE"
3410,1XL1,True,False,True,2-(BETA-D-GLUCOPYRANOSYL)-5-METHYL-BENZOTHIAZOLE
3411,1XLF,True,False,False,GLUCONIC ACID
3412,1XLI,True,False,True,5-DEOXY-5-THIO-ALPHA-D-GLUCOSE
3413,1XLU,True,False,True,N-ACETYL-D-GLUCOSAMINE
3414,1XLU,True,True,False,BETA-L-FUCOSE
3415,1XLV,True,False,True,N-ACETYL-D-GLUCOSAMINE
3416,1XLV,True,True,False,BETA-L-FUCOSE
3417,1XLW,True,False,True,N-ACETYL-D-GLUCOSAMINE
3418,1XLW,True,True,False,BETA-L-FUCOSE
3419,1XLW,True,True,False,ALPHA-L-FUCOSE
3420,1XME,True,False,False,B-NONYLGLUCOSIDE
3421,1XMN,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
3422,1XMN,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3423,1XMN,True,False,True,N-ACETYL-D-GLUCOSAMINE
3424,1XMN,True,False,True,BETA-D-MANNOSE
3425,1XMN,True,False,True,ALPHA-D-MANNOSE
3426,1XOE,True,False,True,N-ACETYL-D-GLUCOSAMINE
3427,1XOE,True,False,True,BETA-D-MANNOSE
3428,1XOE,True,False,True,ALPHA-D-MANNOSE
3429,1XOG,True,False,True,N-ACETYL-D-GLUCOSAMINE
3430,1XOG,True,False,True,BETA-D-MANNOSE
3431,1XOG,True,False,True,ALPHA-D-MANNOSE
3432,1XRV,True,False,True,N-ACETYL-D-GLUCOSAMINE
3433,1XT3,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
3434,1XUZ,True,False,True,5-DEOXY-5-{[(1S)-1-HYDROXYETHYL]AMINO}-D-GLUCITOL
3435,1XWD,True,False,True,N-ACETYL-D-GLUCOSAMINE
3436,1XWD,True,False,True,BETA-D-MANNOSE
3437,1XX9,True,False,True,N-ACETYL-D-GLUCOSAMINE
3438,1XXE,True,False,True,"1,5-ANHYDRO-2-C-(CARBOXYMETHYL-N-HYDROXYAMIDE)-2-DEOXY-3-O-MYRISTOYL-D-GLUCITOL"
3439,1XYB,True,False,False,D-GLUCOSE IN LINEAR FORM
3440,1XYM,True,False,False,D-GLUCOSE IN LINEAR FORM
3441,1XZ0,True,False,True,N-ACETYL-D-GLUCOSAMINE
3442,1XZ0,True,True,False,ALPHA-L-FUCOSE
3443,1XZW,True,False,True,N-ACETYL-D-GLUCOSAMINE
3444,1XZW,True,True,False,ALPHA-L-FUCOSE
3445,1XZW,True,False,True,ALPHA-D-MANNOSE
3446,1Y1E,True,False,True,N-ACETYL-D-GLUCOSAMINE
3447,1Y1F,True,False,True,N-ACETYL-D-GLUCOSAMINE
3448,1Y1G,True,False,True,N-ACETYL-D-GLUCOSAMINE
3449,1Y1H,True,False,True,N-ACETYL-D-GLUCOSAMINE
3450,1Y1I,True,False,True,N-ACETYL-D-GLUCOSAMINE
3451,1Y1J,True,False,True,N-ACETYL-D-GLUCOSAMINE
3452,1Y2U,True,False,True,N-ACETYL-D-GLUCOSAMINE
3453,1Y2U,True,False,True,BETA-D-GALACTOSE
3454,1Y2V,True,False,True,N-ACETYL-D-GALACTOSAMINE
3455,1Y2V,True,False,True,BETA-D-GALACTOSE
3456,1Y2W,True,False,True,N-ACETYL-D-GALACTOSAMINE
3457,1Y2W,True,False,True,BETA-D-GALACTOSE
3458,1Y2W,True,False,True,N-ACETYL-D-GLUCOSAMINE
3459,1Y2X,True,False,True,N-ACETYL-D-GLUCOSAMINE
3460,1Y2X,True,False,True,N-ACETYL-D-GALACTOSAMINE
3461,1Y2X,True,False,True,BETA-D-GALACTOSE
3462,1Y3N,True,False,True,beta-D-mannuronic acid
3463,1Y3N,True,False,True,alpha-D-mannopyranuronic acid
3464,1Y3P,True,False,True,beta-D-mannuronic acid
3465,1Y3P,True,False,True,alpha-D-mannopyranuronic acid
3466,1Y4C,True,False,True,ALPHA-D-GLUCOSE
3467,1Y4J,True,False,True,N-ACETYL-D-GLUCOSAMINE
3468,1Y4J,True,True,False,ALPHA-L-FUCOSE
3469,1Y4W,True,False,True,N-ACETYL-D-GLUCOSAMINE
3470,1Y52,True,False,True,N-ACETYL-D-GLUCOSAMINE
3471,1Y59,True,False,True,"2,5-BIS-O-{3-[AMINO(IMINO)METHYL]PHENYL}-1,4:3,6-DIANHYDRO-D-GLUCITOL"
3472,1Y5A,True,False,True,"2-O-{4-[AMINO(IMINO)METHYL]PHENYL}-5-O-{3-[AMINO(IMINO)METHYL]PHENYL}-1,4:3,6-DIANHYDRO-D-GLUCITOL"
3473,1Y5B,True,False,True,"2,5-BIS-O-{4-[AMINO(IMINO)METHYL]PHENYL}-1,4:3,6-DIANHYDRO-D-GLUCITOL"
3474,1Y5U,True,False,True,"2-O-{3-[AMINO(IMINO)METHYL]PHENYL}-5-O-{4-[AMINO(IMINO)METHYL]PHENYL}-1,4:3,6-DIANHYDRO-D-GLUCITOL"
3475,1Y75,True,False,True,N-ACETYL-D-GLUCOSAMINE
3476,1Y7V,True,False,True,N-ACETYL-D-GLUCOSAMINE
3477,1Y8J,True,False,True,N-ACETYL-D-GLUCOSAMINE
3478,1Y9G,True,False,True,N-ACETYL-D-GLUCOSAMINE
3479,1Y9M,True,False,True,N-ACETYL-D-GLUCOSAMINE
3480,1Y9M,True,False,True,ALPHA-D-MANNOSE
3481,1YA4,True,False,True,N-ACETYL-D-GLUCOSAMINE
3482,1YA4,True,False,False,O-SIALIC ACID
3483,1YA8,True,False,True,N-ACETYL-D-GLUCOSAMINE
3484,1YA8,True,False,False,O-SIALIC ACID
3485,1YAE,True,False,True,N-ACETYL-D-GLUCOSAMINE
3486,1YAE,True,True,False,ALPHA-L-FUCOSE
3487,1YAH,True,False,True,N-ACETYL-D-GLUCOSAMINE
3488,1YAH,True,False,False,O-SIALIC ACID
3489,1YAJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
3490,1YAJ,True,False,False,O-SIALIC ACID
3491,1YBW,True,False,True,N-ACETYL-D-GLUCOSAMINE
3492,1YC9,True,False,False,B-OCTYLGLUCOSIDE
3493,1YF8,True,False,True,N-ACETYL-D-GLUCOSAMINE
3494,1YF8,True,False,True,ALPHA-D-MANNOSE
3495,1YF8,True,False,True,BETA-D-MANNOSE
3496,1YF8,True,False,True,BETA-D-GLUCOSE
3497,1YF8,True,False,True,BETA-D-GALACTOSE
3498,1YG9,True,False,True,N-ACETYL-D-GLUCOSAMINE
3499,1YJD,True,False,True,N-ACETYL-D-GLUCOSAMINE
3500,1YK0,True,False,True,N-ACETYL-D-GLUCOSAMINE
3501,1YK1,True,False,True,N-ACETYL-D-GLUCOSAMINE
3502,1YKB,True,False,True,N-ACETYL-D-GLUCOSAMINE
3503,1YKB,True,True,False,ALPHA-L-FUCOSE
3504,1YKB,True,False,True,ALPHA-D-MANNOSE
3505,1YM0,True,False,True,N-ACETYL-D-GLUCOSAMINE
3506,1YM0,True,True,False,ALPHA-L-FUCOSE
3507,1YM0,True,False,True,ALPHA-D-MANNOSE
3508,1YMM,True,False,True,N-ACETYL-D-GLUCOSAMINE
3509,1YO8,True,False,True,N-ACETYL-D-GLUCOSAMINE
3510,1YO8,True,False,True,ALPHA-D-MANNOSE
3511,1YP4,True,False,False,ADENOSINE-5'-DIPHOSPHATE-GLUCOSE
3512,1YPZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
3513,1YPZ,True,False,True,ALPHA-D-MANNOSE
3514,1YPZ,True,True,False,ALPHA-L-FUCOSE
3515,1YQ3,True,False,True,hexyl beta-D-glucopyranoside
3516,1YQ4,True,False,True,hexyl beta-D-glucopyranoside
3517,1YRO,True,False,False,GALACTOSE-URIDINE-5'-DIPHOSPHATE
3518,1YSC,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3519,1YUK,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3520,1YW1,True,False,True,ALPHA-D-GLUCOSE
3521,1YWH,True,False,True,N-ACETYL-D-GLUCOSAMINE
3522,1YWH,True,True,False,ALPHA-L-FUCOSE
3523,1YWH,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3524,1YWH,True,False,True,BETA-D-MANNOSE
3525,1YWH,True,False,True,ALPHA-D-MANNOSE
3526,1YY9,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3527,1YY9,True,False,True,N-ACETYL-D-GLUCOSAMINE
3528,1YY9,True,False,True,BETA-D-MANNOSE
3529,1YY9,True,False,True,ALPHA-D-MANNOSE
3530,1YYD,True,False,True,N-ACETYL-D-GLUCOSAMINE
3531,1YYD,True,False,True,ALPHA-D-MANNOSE
3532,1YYG,True,False,True,N-ACETYL-D-GLUCOSAMINE
3533,1YYG,True,False,True,ALPHA-D-MANNOSE
3534,1YYL,True,False,True,N-ACETYL-D-GLUCOSAMINE
3535,1YYL,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3536,1YYM,True,False,True,N-ACETYL-D-GLUCOSAMINE
3537,1YYM,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3538,1YYN,True,False,False,O-SIALIC ACID
3539,1YYN,True,False,False,ALPHA D-GALACTOSE
3540,1YYN,True,False,True,BETA-D-GLUCOSE
3541,1YZP,True,False,True,N-ACETYL-D-GLUCOSAMINE
3542,1YZP,True,False,True,ALPHA-D-MANNOSE
3543,1YZR,True,False,True,N-ACETYL-D-GLUCOSAMINE
3544,1YZR,True,False,True,ALPHA-D-MANNOSE
3545,1Z1N,True,False,True,N-ACETYL-D-GLUCOSAMINE
3546,1Z32,True,False,True,ALPHA-D-GLUCOSE
3547,1Z32,True,False,True,"4,6-DIDEOXY-4-AMINO-ALPHA-D-GLUCOSE"
3548,1Z3T,True,False,True,N-ACETYL-D-GLUCOSAMINE
3549,1Z3V,True,False,True,N-ACETYL-D-GLUCOSAMINE
3550,1Z3W,True,False,True,N-ACETYL-D-GLUCOSAMINE
3551,1Z3W,True,False,False,"5-HYDROXYMETHYL-5,6,7,8-TETRAHYDRO-IMIDAZO[1,2-A]PYRIDIN-6YL-7,8-DIOL-GLUCOPYRANOSIDE"
3552,1Z45,True,False,True,BETA-D-GALACTOSE
3553,1Z45,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
3554,1Z4N,True,False,True,1-O-phosphono-alpha-D-galactopyranose
3555,1Z4O,True,False,True,1-O-phosphono-alpha-D-galactopyranose
3556,1Z4V,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3557,1Z4V,True,False,True,N-ACETYL-D-GLUCOSAMINE
3558,1Z4W,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3559,1Z4W,True,False,True,N-ACETYL-D-GLUCOSAMINE
3560,1Z4X,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3561,1Z4X,True,False,True,N-ACETYL-D-GLUCOSAMINE
3562,1Z4Y,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3563,1Z4Y,True,False,True,N-ACETYL-D-GLUCOSAMINE
3564,1Z4Z,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3565,1Z4Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
3566,1Z50,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3567,1Z50,True,False,True,N-ACETYL-D-GLUCOSAMINE
3568,1Z5L,True,False,True,N-ACETYL-D-GLUCOSAMINE
3569,1Z5L,True,False,True,"(2S,3S,4R)-N-OCTANOYL-1-[(ALPHA-D-GALACTOPYRANOSYL)OXY]-2-AMINO-OCTADECANE-3,4-DIOL"
3570,1Z68,True,False,True,N-ACETYL-D-GLUCOSAMINE
3571,1Z68,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3572,1Z6I,True,False,True,N-ACETYL-D-GLUCOSAMINE
3573,1Z70,True,False,True,N-ACETYL-D-GLUCOSAMINE
3574,1Z7K,True,False,True,N-ACETYL-D-GLUCOSAMINE
3575,1Z7Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
3576,1Z7Z,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3577,1Z8D,True,False,True,ALPHA-D-GLUCOSE
3578,1Z8I,True,False,True,N-ACETYL-D-GLUCOSAMINE
3579,1Z8J,True,False,True,N-ACETYL-D-GLUCOSAMINE
3580,1Z8L,True,False,True,N-ACETYL-D-GLUCOSAMINE
3581,1Z8L,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3582,1ZA4,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
3583,1ZAG,True,False,True,N-ACETYL-D-GLUCOSAMINE
3584,1ZAG,True,False,True,BETA-D-MANNOSE
3585,1ZAG,True,False,True,ALPHA-D-MANNOSE
3586,1ZAG,True,False,True,BETA-D-GALACTOSE
3587,1ZAG,True,False,False,O-SIALIC ACID
3588,1ZAG,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3589,1ZB5,True,False,True,N-ACETYL-D-GLUCOSAMINE
3590,1ZBA,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
3591,1ZBC,True,False,True,N-ACETYL-D-GLUCOSAMINE
3592,1ZBK,True,False,True,N-ACETYL-D-GLUCOSAMINE
3593,1ZBV,True,False,True,N-ACETYL-D-GLUCOSAMINE
3594,1ZBW,True,False,True,N-ACETYL-D-GLUCOSAMINE
3595,1ZDF,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
3596,1ZDG,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
3597,1ZEB,True,False,True,N-ACETYL-D-GLUCOSAMINE
3598,1ZED,True,False,True,N-ACETYL-D-GLUCOSAMINE
3599,1ZEF,True,False,True,N-ACETYL-D-GLUCOSAMINE
3600,1ZGB,True,False,True,N-ACETYL-D-GLUCOSAMINE
3601,1ZGC,True,False,True,N-ACETYL-D-GLUCOSAMINE
3602,1ZHJ,True,False,True,BETA-D-GALACTOSE
3603,1ZHN,True,False,True,N-ACETYL-D-GLUCOSAMINE
3604,1ZHN,True,True,False,ALPHA-L-FUCOSE
3605,1ZHN,True,False,True,ALPHA-D-MANNOSE
3606,1ZHS,True,False,True,N-ACETYL-D-GLUCOSAMINE
3607,1ZHS,True,False,True,BETA-D-MANNOSE
3608,1ZHS,True,False,True,ALPHA-D-MANNOSE
3609,1ZI3,True,False,True,2-(ACETYLAMINO)-2-DEOXY-4-O-BETA-D-GALACTOPYRANOSYL-ALPHA-D-GLUCOPYRANOSE
3610,1ZI3,True,False,True,2-(ACETYLAMINO)-2-DEOXY-4-O-BETA-D-GALACTOPYRANOSYL-ALPHA-D-GLUCOPYRANOSE
3611,1ZI4,True,True,True,6-DEOXY-ALPHA-L-IDOPYRANOSYL-(1->2)-ALPHA-D-GLUCOPYRANOSYL-(1->4)-2-(ACETYLAMINO)-2-DEOXY-BETA-L-GULOPYRANOSE
3612,1ZI5,True,True,True,6-deoxy-alpha-L-galactopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->3)-2-(acetylamino)-2-deoxy-beta-D-glucopyranose
3613,1ZI5,True,True,True,6-deoxy-alpha-L-galactopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->3)-2-(acetylamino)-2-deoxy-beta-D-glucopyranose
3614,1ZIW,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3615,1ZIW,True,False,True,N-ACETYL-D-GLUCOSAMINE
3616,1ZIZ,True,False,True,BETA-D-GALACTOSE
3617,1ZJ1,True,False,True,2-(ACETYLAMINO)-2-DEOXY-4-O-BETA-D-GALACTOPYRANOSYL-ALPHA-D-GLUCOPYRANOSE
3618,1ZJ1,True,False,True,2-(ACETYLAMINO)-2-DEOXY-4-O-BETA-D-GALACTOPYRANOSYL-ALPHA-D-GLUCOPYRANOSE
3619,1ZJ2,True,True,True,6-deoxy-alpha-L-galactopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->3)-2-(acetylamino)-2-deoxy-beta-D-glucopyranose
3620,1ZJ2,True,True,True,6-deoxy-alpha-L-galactopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->3)-2-(acetylamino)-2-deoxy-beta-D-glucopyranose
3621,1ZJ3,True,True,True,6-DEOXY-ALPHA-L-IDOPYRANOSYL-(1->2)-ALPHA-D-GLUCOPYRANOSYL-(1->4)-2-(ACETYLAMINO)-2-DEOXY-BETA-L-GULOPYRANOSE
3622,1ZK5,True,False,True,N-ACETYL-D-GLUCOSAMINE
3623,1ZL1,True,False,True,N-ACETYL-D-GLUCOSAMINE
3624,1ZL1,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3625,1ZL1,True,False,True,ALPHA-D-MANNOSE
3626,1ZLS,True,False,True,ALPHA-D-MANNOSE
3627,1ZLU,True,False,True,ALPHA-D-MANNOSE
3628,1ZLV,True,False,True,ALPHA-D-MANNOSE
3629,1ZLW,True,False,True,ALPHA-D-MANNOSE
3630,1ZLW,True,False,True,BETA-D-MANNOSE
3631,1ZM1,True,False,True,BETA-D-GLUCOSE
3632,1ZNT,True,False,True,N-ACETYL-D-GLUCOSAMINE
3633,1ZPL,True,False,True,BETA-METHYL-N-ACETYL-D-GLUCOSAMINE
3634,1ZPU,True,False,True,N-ACETYL-D-GLUCOSAMINE
3635,1ZPU,True,False,True,BETA-D-MANNOSE
3636,1ZPU,True,False,True,ALPHA-D-MANNOSE
3637,1ZPU,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3638,1ZR6,True,False,True,N-ACETYL-D-GLUCOSAMINE
3639,1ZS2,True,False,True,ALPHA-D-GLUCOSE
3640,1ZS8,True,False,True,N-ACETYL-D-GLUCOSAMINE
3641,1ZT4,True,False,True,"N-{(1S,2R,3S)-1-[(ALPHA-D-GALACTOPYRANOSYLOXY)METHYL]-2,3-DIHYDROXYHEPTADECYL}HEXACOSANAMIDE"
3642,1ZTM,True,False,True,N-ACETYL-D-GLUCOSAMINE
3643,1ZU0,True,False,True,DI(N-ACETYL-D-GLUCOSAMINE)
3644,1ZU8,True,False,True,N-ACETYL-D-GLUCOSAMINE
3645,1ZU8,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
3646,1ZU8,True,False,True,ALPHA-D-MANNOSE
